#datumDate,datumId,datumValue
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/10Y,0.0180400000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/12Y,0.0185900000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/15Y,0.0187200000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/1Y,0.0179500000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/20Y,0.0187700000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/25Y,0.0187600000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/2Y,0.0172000000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/30Y,0.0189500000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/3Y,0.0167100000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/40Y,0.0188000000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/4Y,0.0164600000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/5Y,0.0162500000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/6Y,0.0163200000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/7Y,0.0166700000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/8Y,0.0170400000
2016-02-05,ZC_INFLATIONSWAP/RATE/USCPI/9Y,0.0174800000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_BORROW/A365/10Y,-0.0010000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_BORROW/A365/20Y,-0.0010000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_BORROW/A365/2Y,-0.0010000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_BORROW/A365/5Y,-0.0010000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_LEND/A365/10Y,0.0050000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_LEND/A365/20Y,0.0050000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_LEND/A365/2Y,0.0050000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BANK_EUR_LEND/A365/5Y,0.0050000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BENCHMARK_EUR/A365/10Y,-0.0050000000
2016-02-05,ZERO/YIELD_SPREAD/EUR/BENCHMARK_EUR/A365/5Y,-0.0050000000
